,text,company,sentiment
4777,"&quot;@mention hoot new blog post:hootsuite mobile for #sxsw~updates for iphone,bberry,android {link} @mention",both,0
4778,+1 rt @mention i've now seen most of austin in google streetview checking out apartments for #sxsw. austin is not easy on the click.,google,0
4779,#sxsw @mention in her 80s splendor dancin to the spazzmatics at aclu google #partylikeits1986 !  {link},google,0
4780,#sxsw @mention interactive session. your mom has an ipad: designing for boomers,apple,0
4781,"nope, @mention is not launching its own social network at #sxsw {link}",neither,0
4782,maybe @mention is trying to calculate how much money mahalo is losing from the google farmer update #sxsw,google,0
4783,nice! @mention just told me @mention was just used as a brief case study in ipad design paradigms panel at #sxsw.,apple,1
4784,:) rt @mention love it. @mention at #sxsw: &quot;apple comes up w/ cool technology no one's ever heard of because they don't go to conferences&quot;,apple,1
4785,+1 rt @mention love it. @mention #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,apple,1
4786,:) rt @mention most not even born yet rt @mention google's #sxsw party: &quot;party like it's 1986&quot; [pic]: {link},google,0
4787,(y)rt @mention new  #ubersocial for #iphone now in the app store includes uberguide to #sxsw sponsored by #mashable {link},apple,0
4788,&quot;@mention new  #ubersocial for #iphone now in the app store includes uberguide to #sxsw sponsored by #mashable {link},apple,0
4789,&quot;@mention new #ubersocial for #iphone now in the app store includes uberguide to #sxsw sponsored by #mashable {link},apple,0
4790,yayrt @mention new #ubersocial for #iphone now in the app store includes uberguide to #sxsw sponsored by #mashable {link},apple,0
4791,grrrr @mention not muting #sxsw as thought on web or iphone :(,apple,0
4792,"#sxsw @mention omitting flash on apple seems effective, even though they have h264 - maybe we do need to break old things #browserwars",apple,1
4793,#sxsw @mention party (@mention lustre pearl bar for team android at sxsw w/ @mention @mention {link},google,0
4794,+1 rt @mention petricone says google tv is just a browser. i don't think that's correct. #sxsw,google,1
4795,#todo @mention q&amp;a with google's @mention &amp; bing's @mention on ranking - #sxsw mon 12:30pm {link},google,0
4796,:) rt @mention quantter is launching an iphone app soon. we're participating to launchrock comp at #sxsw {link},apple,1
4797,&quot;@mention register for our private beta and to win an apple tv during  #sxsw! visit {link} for details&quot;,apple,0
4798,#sxsw @mention rocks the casbah at @mention @mention #partylikeits1986 for digital rights  {link},neither,0
4799,#sxsw @mention talk - demo'ing google places w/ hotpot! integrated rating/recommendation system for android/iphone - cool stuff!!!,google,1
4800,rt rt @mention the ipad 2 takes over #sxsw [video] {link} rt @mention the ip... {link} #vegas #news,apple,1
4801,hhaha @mention was too intimidated by the iphone app developers meetup that we had to leave. #sxsw,apple,1
4802,w00t! @mention wrote about our #hollergram ipad app for #sxsw! {link},apple,1
4803,walking into google party. #sxsw,google,0
4804,if your into iphone photography check out this @mention printer at #sxsw #instaprint {link},apple,0
4805,walking into the pop-up apple store is like walking into a future where the ipad is the only type of computer. #sxsw,apple,1
4806,a smart entrepreneur would set up an on-line consignment shop to help sell off all those outdated ipad1 units at #sxsw {link},neither,0
4807,wait.  control speed of vibrator via iphone?  #sxsw #awkward. how do you monetize that? heh.,apple,0
4808,z37: cleanup on aisle 3! {link} [codes valid: 4:00-7:59:59p 03/14/11] #infektd #sxsw #zlf,neither,0
4809,&lt;10 minute line for ipad 2 at the temporary apple store #sxsw,apple,0
4810,"organic unveils broadfeed, social news app for ipad. audience gets up and heads for the door. #sxsw",apple,0
4811,at the convention center and waiting for google's marissa mayer to take the stage! #sxsw ^ae,google,0
4812,"at the convention center, getting stuff ready for #sxsw. thank god for the iphone!",apple,1
4813,almost convinced it's time for an iphone courtesy of being only one w/a blackberry in austin  #sxsw,apple,1
4814,my ipad envy couldn't be any greater. waaaaaa. #sxsw,apple,1
4815,at the sony area at buffalo billards tweeting from a google tv. #sxsw,google,0
4816,win a #sony xperia play #android phone at #sxsw (tuesday 3/15) details here: {link},google,1
4817,pengen jdnya rt @mention new #ubersocial for #iphone now in the app store includes uberguide to #sxsw sponsored (cont) {link},apple,0
4818,google denying the appearance of circles in crop fields at #sxsw but not their existence.... next in #socialmedia,google,0
4819,big ups to @mention for his awesome #austin for newbies map: {link} #sxsw,neither,0
4820,heading to @mention #pvhouse? first 2 snackers to tweet us &amp; find one of our popchicks will #win an iphone 4 case! #sxsw,apple,0
4821,heading to &quot;your mom has an ipad: designing for boomers&quot;.  hope it's fun.  #sxsw,apple,1
4822,"heading to #sxsw austin tx. staying with @mention ûó long-time mac developer, smartfriend(tm), and developer of ipad app cha@mention",apple,0
4823,heading to #sxsw later this week? be sure to download #heattracker for the iphone and ipod touch to know what's hot and what's not in austin,apple,1
4824,heading to #sxsw this weekend? our author is hosting an android dev meetup. you should stop by! {link},google,0
4825,"heading to #sxsw? we're hosting an android dev meetup, 1:30-2:30pm. details to follow, but let's plan on geeking out.",google,0
4826,talking to a 15 year old iphone developer genius who came to sxsw with his proud dad. #sxsw @mention bd riley's irish pub {link},apple,0
4827,"willing to admit i'm a tiny bit jealous to not being #sxsw-bound. temperatures in the high 20s, apple pop up for ipad 2, what's not to love?",apple,1
4828,mayer also admits that google needs to &quot;step up&quot; its customer support for google maps. #sxsw,google,0
4829,"here we go again! rt @mention google to launch major new social network called circles, possibly today {link} #sxsw",google,0
4830,#google to announce google circles social network at #sxsw {link} #seo #sem #googlecircles #topnews,google,0
4831,1 hour ago apple didn't have a store in downtown austin and now there is a store with hundreds of people there! #ipad2 #sxsw,apple,1
4832,heading to austin #sxsw on wkend. love that @mention set up a pop-up store (6th &amp; congress) to deal with mass geek influx during ipad2 release,apple,1
4833,heading to austin for #sxsw? the @mention austin guide for #iphone is free for a limited time {link} #lp #travel,apple,1
4834,heading to austin? check out evr's #sxsw preview show: {link} also available under 'shows' via #evrmobile for iphone &amp; android,both,0
4835,this is so awesome. rt @mention headed to #austin for #sxsw? check out my map for newbies {link} @mention enjoy!,neither,0
4836,heading to ballroom d to see google's marissa mayer with @mention #sxsw,google,0
4837,excited to be part of the @mention twitter family!  stop by the pepsico playground at #sxsw to learn how you can win an ipad!,apple,0
4838,best photo booth so far at google's league of extraordinary h4ckers! #sxsw  {link},google,1
4839,"i tried to buy an ipad this week at the #sxsw apple store, but every time i go, they are sold out of the one i want.",apple,1
4840,idea is to combine google analytics with other tools so you know your website or program is doing something. #sxsw #bavcid,google,1
4841,warning to dictators: you can no longer hide your stinkin' f1 racetrack in your backyard ...say hello to google earth. #sxsw,google,0
4842,#google to expensive mobile data plans are killing the flavor of contextual discovery abroad #sxsw #pnid,google,0
4843,4g will do for connectivity what the iphone did for smart phones - joe berry #sxsw #connectedcar,apple,1
4844,heading to free google-sponsored happy hour for semantic web austin @mention fogo de chìáo #sxsw,google,1
4845,{link} two friendly austin police guarding the apple store with ipad in hand #sxsw,apple,0
4846,we need to get ipad 2! @mention apple opening up temp. store in downtown austin for #sxsw  ipad 2 launch bit.ly/g03mzb via @mention,apple,1
4847,one way to go about the job search at #sxsw - &quot;are you guys hiring&quot; - man in audience to google's @mention during q&amp;a,google,0
4848,"decided to go to la instead of #sxsw, because my at&amp;t iphone would be about as useful as a brick in austin.",apple,0
4849,i guess no google social network just yet. but soon? #socialmedia #sxsw #facebook #monopoly #integration {link},google,0
4850,heading to hear @mention but detouring to the pop up apple store #sxsw,apple,0
4851,feeling so inspired coming out of #sxsw that i just apple tv'ed the social network. #justinjustinjustin,apple,1
4852,heading to ipad design headaches in hilton - salon j #sxsw,apple,0
4853,excited to know more about google circles. lucky folks at sxsw to be the first to see? possible launch today: {link} #sxsw,google,1
4854,curious to know what devs are thinking ref. iphone vs android development at #sxsw buzz still seems to favour iphone this year.,apple,1
4855,"#google to launch major new social network called #circles, possibly today {link} #sxsw",google,0
4856,"#google to launch major new social network called #circles, possibly today {link} rt @mention #sxsw",google,0
4857,"#google to launch major new social network called #circles, possibly today #sxsw {link}",google,0
4858,"#google to launch major new social network called circles, possibly today {link} #socailmedia #facebook #networks #sxsw #tech",google,0
4859,"#google to launch major new social network called circles, possibly today by @mention {link} via @mention #sm #sxsw",google,0
4860,"google  to launch major new social network called circles, possibly today {link} #sxsw",google,0
4861,google 'to launch social network in may' - independent.ie {link} #sxsw,google,0
4862,it is also limited in its abilities. its a balance. rt @mention @mention an ipad is cheaper than most laptops. #newsapps #sxsw,apple,0
4863,heading to lunch @mention b.d. ridley's {link} for a refresh austin welcome lunch / #sxsw event.,neither,0
4864,awesome to meet @mention @mention and @mention standing in the apple queue at #sxsw yesterday. on to day 2.,apple,0
4865,excited to meet the @mention at #sxsw so i can show them my sprint galaxy s still running android 2.1.   #fail,google,0
4866,excited to meet the @mention team on the way to the apple store. go download their app if you're in #sxsw!  {link},apple,1
4867,"he came to my school last thursday, on febuary the {link} ipad #sxsw",apple,0
4868,great demo of #google maps from marissa mayer. 3d views are amazing. more than 150m mobile users. #sxsw,google,1
4869,iphone too old for #sxsw schedule app. oh noes.  #rejection,apple,0
4870,"excited to say that i haven't used foursquare, gowalla, or google places since i've gotten to #sxsw...and i've survived. amazing.",google,1
4871,pleased to see josh clark has featured a few @mention clients in his ipad design presentation.  #sxsw,apple,1
4872,"excited to see this! rt @mention google to launch major new social network called circles, possibly today {link} #sxsw",google,1
4873,anxious to see what google has in store for #sxsw today.,google,1
4874,"be sure to stop by our sxsw booth today. show me one of our games running on your ipad 2, you could get a free gift! #sxsw  #sxsw11",apple,1
4875,heading to talk by @mention #searchengineland #sxsw on a q&amp;a session with @mention &amp; bing,neither,0
4876,excited to tell y'all about the wonders of android today at #sxsw! see you soon.,google,1
4877,heading to the apple pop-up store at #sxsw,apple,0
4878,so went to the apple store (kingston) as friends at #sxsw have new ipad's ... so got something to cheer myself up :) {link},apple,1
4879,made it to the front of the line at the apple store at #sxsw #ipad2,apple,0
4880,strange to think that last year there was no ipad and the ie9 preview was just released. #sxsw,apple,0
4881,"welcome to tx. make friends, spend lotsa money &amp; most importantly, look up from ur iphone occasionally if u expect not 2 get run over #sxsw",apple,0
4882,anyone who was going to buy a new ipad should donate to #japan #tsunami victims instead. #sxsw,apple,0
4883,there's no way that you an call the ipad count at #sxsw reasonable. i think there's one for every 2 people.,apple,0
4884,google two-factor auth is awesome when you're using public computers. just used it at #sxsw {link},google,1
4885,"well hello, #sxsw! here's a free @mention sampler, to celebrate the festival this year, including barton hollow: {link}",neither,0
4886,"really? so, no google me or circles for now? rt @mention we're not launching any products at #sxsw but we're doing plenty else.",google,0
4887,fantastico! rt @mention marissa mayer: google will connect the digital &amp; physical worlds through mobile - {link} #sxsw,google,1
4888,mine toooo! rt @mention my #ipad envy is through. the. roof. thanks every other person at #sxsw,apple,1
4889,umm. hello!! what about android?! rt @mention awesome new version of @mention for iphone and new web site coming after #sxsw.,google,1
4890,found a road dawg to check out this ipad store #sxsw @mention,apple,1
4891,two ipad observations at #sxsw. vast majority of people using them. seen lots of 2s today. looks nice. #appletakingoverworld,apple,1
4892,talking local search. no surprises. // does google hotpot weight those reviews heavier than other sites' in results? cc @mention #sxsw,google,0
4893,talking social media monitoring platforms; sm2 vs radian6 vs google analytics #smmnextgen #sxsw -- right in line w/ a convo i had last night,google,0
4894,the 35 #socialmedia and #music stories you may have missed this weekend {link} via @mention #sxsw #ipad2 #iphone,apple,0
4895,apple autocorrect is so weird. ogilvy autocorrects to idiocy. #ogilvynotes #sxsw :),apple,0
4896,"sweet, good for you! @mention i have my #ipad 2 for verizon. my life has just peaked. #sxsw",apple,1
4898,earlier today: a story about a guy named shawn blanc {link} #mac #apple #sxsw cc: @mention,apple,0
4899,at home today. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,apple,0
4900,"#googledoodle #sxsw google doodles, simple on the surface, complex and intricate underneath.",google,1
4901,"google doodle is kind of social agenda, reminding us of facts and events that belong to all of us. #sxsw #googledoodle",google,1
4902,"google doodles aim to bring people together socially, promote communal experience. #sxsw #googledoodles",google,0
4903,google doodles always strive to respect and complement the original artwork. #googledoodle #sxsw,google,1
4904,"google product showcases never feel that cool. no price tag, brand equity, wow factor attached. #sxsw marissa mayer",google,0
4905,does anybody know where the apple pop-up store is? #sxsw,apple,0
4906,#google doesn't view itself as the final end but rather a tool pointing users to sources to make their decisions. #marissagoogle #sxsw,google,0
4907,in front of @mention popup store at #sxsw last night {link},neither,0
4908,"in light of #sxsw &amp; #ipad2 launch, #tech cannot forget #quake victims in #japan. do good tech: #google #peoplefinder. {link}",both,0
4909,"speaking of #sxsw,  almost done w/this massive schedule.  anyone going next wk, check it! {link}",neither,0
4910,speaking of #sxsw: how about that #apple store on 6th and congress? wouldn't it be great if it were permanent....? ;),apple,1
4911,"the cult of apple: emotional responses, experiences, magical, works of art, control of the ecosystem. #sxsw #technopriest",apple,0
4912,"in honor of apple's #sxsw pop-up shop, here are some thoughts on how landlords &amp; leasing agents can utilize pop-up shops. {link}",apple,1
4913,millions of dollars have been saved at one company through the adoption of google docs. incenticize your it teams #evolvingworkplace #sxsw,google,1
4914,+1- lots of fun. rt @mention @mention #hollergram app is killing it at #sxsw {link},neither,0
4915,the hive of innovation but yet every booth at the #sxsw trade show had the exact same promotional idea: ipad 2 raffle!,apple,0
4916,millions of iphone cases at #sxsw trade show but can any of them double as shuffleboard wax sprinklers? i think not. #fail (cc @mention,apple,0
4917,"speaking of mapping @mention #sxsw #mindjet will give away an ipad 2 for the best  of show. entering is ez, see details: {link}",apple,0
4918,cashmere of mashable: thinks the ipad 2 is not a huge step up. now waiting for the apple pr team to parachute into the #sxsw session.,apple,0
4919,"andrew k of prx equates the homogeneity of the apple ecosystem w predictability, vs android's wild west. #imaconf #sxsw #drumbeat #mojo",both,0
4920,"download of the day: lonely planet austin, free for a limited time {link} #iphone",apple,0
4921,z1: dawn of the dead {link} [codes valid: 12:00-3:59:59p 03/11/11] #infektd #sxsw #zlf,neither,0
4922,n31: out of the frying pan {link} [codes valid: 8:00-11:59:59a 03/14/11] #infektd #sxsw #necro,neither,0
4923,z40: eye of the storm {link} [codes valid: 8:00-11:59:59p 03/14/11] #infektd #sxsw #zlf,neither,0
4924,this app of themostist.com is made for mobile (ios / android). it will also work in safari or google chrome. #sxsw,google,0
4925,"i used 2 of those rt @mention my #agnerd confession, using laptop, ipad &amp; blackberry to follow #sxsw from afar to see #agchat rock it",apple,0
4926,how many of you are in austin? follow @mention to find out what our googlers are up to at #sxsw {link},neither,0
4927,how many of you don't use apple? cause no one uses windows voluntarily.  #kawasaki #thisisdare #sxsw,apple,0
4928,"for many of you that asked last night about the free android phone... sign up for urthots.com, then visit urthots.com/promo #sxswi #sxsw",google,1
4929,aron pilhofer of the new york times and design guru khoi vinh express scepticism about ipad news apps at #sxsw {link},apple,0
4930,bandcamp offering more than one day of free streaming music... {link} #music #bandcamp #music #sxsw #sxsw_2011 #cyber #iphone,apple,0
4931,join actsofsharing.com tonight.  the person with the most friends in their city by end of #sxsw wins an ipad 2!!!,apple,1
4932,at microsoft lounge 4th floor. first 5 iphone / android developers to stop by before 2:45 get free entry into windows phone mp ($99) #sxsw,both,0
4933,google rooftop hacking party! with lego mindstorms. #sxsw @mention speakeasy rooftop {link} #photo,google,0
4934,at the google / aclu 1980s party with a college friend i haven't seen in 18 years. #sxsw is magic. @mention,google,0
4935,"unlike google analytics, this is meant to show to others and has sharing capabilities. #sxsw #bavcid",google,0
4936,"apple, google at&amp;t have a surplus of cash, brand loyalty/mobile leash and will make mobile payments easy #bankinnovation #sxsw",apple,1
4937,i have google circles invites! follow me if you are interested! #google #circles #sxsw,google,1
4938,at the google dev event surrounded by people much smarter than me. rock on! #sxsw,google,0
4939,at the google doodles session at #sxsw ballroom b. come say hello!,google,0
4940,"all in google era @mention google looks to the future with mobile, location-based devices | {link}  #sxsw",google,0
4941,seeing google impact dashboard panel at #sxsw but i want more tech details. view source.,google,0
4942,yikes. google is launching 'circles' today at #sxsw? {link},google,0
4943,"great, google just presented @mention #marissagoogle #sxsw",google,0
4944,"in the google keynote, marissa meyer and some other guy are demoing some new mobile products.  #sxsw",google,0
4945,"rumour google launching circles social network, but rt @mention we're not launching any products at #sxsw but we're doing plenty else.",google,0
4946,40% of google map search is mobile #sxsw (@mention acc - ballroom d w/ 78 others) {link},google,0
4947,40% of google map usage is mobile! yowza #sxsw,google,1
4948,40% of google maps usage is mobile #sxsw -,google,0
4949,"40% of google maps usage is mobile, 150m users using google maps mobile and users drive 128+ miles a year with google maps navigation #sxsw",google,0
4950,"40% of google maps usage is mobile, now has 150 million mobile users. #sxsw (via @mention",google,1
4951,40% of google maps usage is mobile.  wow. @mention #sxsw  via @mention,google,0
4952,40% of google maps usage is mobile.  wow. @mention #sxsw #myegc,google,1
4953,40% of google maps use is mobile #sxsw,google,0
4954,40% of google maps use is mobile #sxsw,google,0
4955,40% of google maps use is mobile marissamayer #sxsw,google,1
4956,40% of google maps use is mobile says @mention #sxsw,google,0
4957,40% of google maps users are on mobile. #sxsw,google,0
4958,latest google maps mobile app demo #sxsw lots of stats. drink the coolaid.,google,1
4959,q from google on hulu barry diller: &quot;i don't know how it will end up. good intentions...now what do we do?...tremendous conflict&quot; #sxsw,google,0
4960,at the google party at gsd&amp;m {link} #sxsw,google,0
4961,at the google party...awesome.  #sxsw,google,1
4962,off to google party with @mention then @mention @mention @mention at www.getdown.com #msusxsw #sxsw tweet me if you're there! (@jeremie),google,0
4963,here's google realtime for #sxsw {link} via @mention,google,0
4964,#sxsw #google saving drivers time and fuel {link} #seo #sem #googlemaps #mobile #topnews,google,1
4965,20% of google searches are for local information - google trying to fill that need with its places and hotpot services #sxsw,google,0
4966,"at the google session, waiting for marissa mayer #sxsw",google,0
4967,wow! - google to launch new social network at sxsw? {link} #sxsw #google,google,1
4968,"mayer: google will hire 6,000 people this year in response to audience question of &quot;are you hiring?&quot; #sxsw ^jr",google,0
4969,a mass google-zation (ranking /indexing of educational assets) vs. the lost sea of uncatalogued materials at present #futureofed #gsdm #sxsw,google,0
4970,"apple, google, intel ... go gaga for the go game by @mention @mention  {link} (cc @mention @mention #li #sxsw",both,0
4971,"apple, google, intel &amp; others get going gold for the go game  {link} #thegogame #sxsw",google,1
4972,video: google: &quot;it gets better&quot;  // one of them is featured in the it gets better book due out 3/22! #sxsw #sxswhomo {link},google,0
4973,ben at google: think while making as fast as you can - aim to have a product on day one: #agileagency #sxsw,google,0
4974,seeing google's new maps for mobile with 3d buildings and super fast rendering over network. #sxsw,google,1
4975,@mention oh hey i remember that :) didn't even bring my laptop to #sxsw panels. ipad 4 life,apple,1
4976,"@mention oh, oh, oh! does the ipad come with my #sxsw badge? @mention",apple,1
4977,digging john mcree's talk about designing for boomers? maybe you'll like this research: {link} #sxsw #yourmom #olderadults,neither,0
4978,team android at #sxsw ûò full party details revealed! {link} #news #austin #teamandroid,google,0
4979,team android at sxsw ûò full party details revealed! {link} #news #austin #sxsw #team_android,google,1
4980,team android at sxsw ûò full party details revealed! {link} #sxsw,google,1
4981,team android choice awards finalists announced! {link} #sxsw,google,0
4982,oh: quadroid is the new wintel - qualcomm + android #sxsw #cloud,google,0
4983,"team android party 3/13 at 7-10! if u show us @mention app on your mobile, u enter to win free nexus s! {link} #sxsw",google,0
4984,team android party at lustre pearl; so nice to be among my people!! #sxsw,google,1
4985,apple's doing a #sxsw pop up store for ipad2 sayeth @mention {link},apple,0
4986,are you going to #sxsw in austin and want to win an ipad. mindjet is giving one away. here are the details: {link},apple,0
4987,"are you going to be at #sxsw and wish you could purchase an ipad 2?

not to worry! - {link} 

well played apple. well played.",apple,1
4988,are you going to check out the #apple pop-up shop during #sxsw #sxswi? let us know! {link} #ipad2,apple,0
4989,will be going to the wordpress #sxsw bbq instead of standing in line for an ipad. wondering if apple.com will deliver to non-billing addr?,apple,0
4990,bing's project euphoria and social recommendations looks very ipad centric - interface could be real advantage against google. #sxsw,both,1
4991,when i look at crowd at #sxsw everyone has head down looking at ipad or phone. only place where socially awkward is &quot;cool&quot;. :-/,apple,1
4992,"amazing joke on bad teeth picture... just google british teeth on google, it's the first hit. @mention dude is killing it! #sxsw",google,1
4993,austin hookers:  please do not accept apple products for the coochie.  #sxsw,apple,0
4994,"google spokewoman nadja blagojevic e-mail about google circle: &quot;we are not announcing anything like this at #sxsw, this is an untrue rumor.&quot;",google,0
4995,google looking to launch new social {link} #sxsw #in,google,0
4996,"google looks to the future with mobile, location-based devices | {link}  #sxsw",google,0
4997,really cool shit #google is working on. #google web fonts look hawt. #sxsw @mention,google,1
4998,really cool! rt @mention stop by and let us make you a custom iphone case! #zazzlesxsw #sxsw #sxswi {link} {link},apple,1
4999,eww and lol. rt @mention just saw a guy tweeting on his ipad while peeing... this is #sxsw,apple,0
5000,put that old gen 1 ipad down! #sxsw,apple,0
5001,two year old shows us howmto use ipad #usdes #sxsw,apple,1
5002,"rt the coolest iphone 4 &amp; ipad cases at #sxsw, check them out here at #fastcompanygrill #zazzlesxsw #sxswi  http... {link}",apple,0
5003,lack of collaboration &amp; opportunism rt @mention why has latin america not produced the next @mention or @mention ? #latism #latam #sxsw,neither,0
5004,any technologist who thinks &quot;search is history should see the 125 person line to get into &quot;google and bing speak on ranking&quot; at #sxsw,google,0
5005,learnt from @mention that there are more google searches for jesus than star wars but not by much #sxsw #allhat,google,1
5006,"report from @mention that google may announce #circles, a new group-aware social network at #sxsw tonight - {link}",google,0
5007,rumors from #sxsw--could this be true?  - google launching secret new social network called &quot;circles&quot; {link},google,0
5008,"in ballroom a for a couple of sessions: music and ixd, then ipad design #sxsw",apple,0
5009,"urthots.com announces android promotion available to first 25,000 new users ....  {link} #sxsw #sxswi",google,0
5010,in ballroom d for #marissagoogle (google vp of consumer products). should be interesting. #sxsw,google,0
5011,"at your mom has an ipad: designing for boomers at sxsw.
{link} #sxsw",apple,0
5012,latest from moose tracker - apple creates a pop-up store in downtown austin to showcase the new ipad 2. {link} #sxsw,apple,0
5013,scenes from the austin sxsw ipad 2 pop-up shop -- here they are arriving! {link} #sxsw #cnnmoneysxsw,apple,1
5014,"÷¼ happy woman's day! make love, not fuss! ÷_ {link} ã_ #edchat #musedchat #sxsw #sxswi #classical #newtwitter",neither,0
5015,save me some cash! techcrunch giveaway: an ipad 2åê#techcrunch {link} via @mention #winning! #ipad2 #sxsw #apple,apple,1
5016,c10: welcome to the machine {link} [codes valid: 12:00-3:59:59p 03/12/11] #infektd #sxsw #cvdc,neither,0
5017,when is someone going to ask why bing is copying google's search results? #qagb #sxsw #seo,google,0
5018,i think someone will be making a lot of money this week in iphone international roaming charges #sxsw,apple,0
5019,here he comes ladies! @mention  @mention  rt @mention i'll be at austin convention center w/  @mention showing my  iphone game. #sxsw,apple,1
5020,"there's something 2 b said that here at #sxsw, the gadgets of choice in every session r an ipad, macbookpro, or a blackberry. nothing else.",apple,1
5021,spotted something rare a few minutes ago...a phone not made by apple (besides mine). #sxsw,apple,0
5022,@mention omg. only the best conference of all time ever. google it. #sxsw #4sqchat,google,0
5023,#sxsw recommendation engine session was  fantastic!  thanks #google #pandora #youtube #stumbledupon.,google,1
5024,google: competition for task management solutions? paper. @mention #sxsw #sxswdad,google,0
5025,rt @mention,neither,0
5026,"rt @mention 
  
the ipad 2 takes over #sxsw {link}",apple,1
5027,"rt @mention 
an apple pop-uitp store at #sxsw? there goes my impulse control. j.mp/i41h53 &lt;- see, this is why it's good i'm not there #ooc",apple,0
5028,"rt @mention 
google to launch major new social network called circles, possibly today {link} #sxsw",google,0
5029,"rt @mention   
google to launch major new social network called circles, possibly today {link} #sxsw #twnp #socmedia",google,0
5030,rt @mention    google (tries again) to launch a new social network called circles: {link} #sxsw,google,0
5031,"rt @mention    google to launch major new social network called circles, possibly today {link} #sxsw #twnp #socmedia",google,0
5032,"rt @mention  @mention to launch major new social network called #circles, possibly today! {link} #sxsw #smm &gt;&gt;really google? now?",google,0
5033,rt @mention  apple is opening a pop-up store in austin for #sxsw {link},apple,0
5034,"rt @mention  in our studies players tell us, &quot;petting my iphone makes me happy.&quot; #tapworthy #sxsw",apple,1
5035,rt @mention  it's not a rumor: apple is opening up a temporary store in downtown austin for #sxsw and the ipad 2 launch {link},apple,1
5036,rt @mention - marissa mayer: google will connect the digital &amp; physical worlds through mobile - {link} #sxsw,google,0
5037,rt @mention : aron pilhofer from the new york times just endorsed html over ipad at the #newsapps #sxsw anû_ (cont) {link},apple,0
5038,rt @mention : aron pilhofer from the new york times just endorsed html over ipad at the #newsapps #sxsw and asked us not to tweet what he actually said!,apple,0
5039,rt @mention : aron pilhofer from the new york times just endorsed html over ipad at the #newsapps #sxsw and asked us not to tweet...,apple,0
5040,rt @mention : we interrupt your regularly scheduled #sxsw geek programming with big news {link} #google #circles,google,1
5041,"rt @mention :) rt @mention &quot;google before you tweet&quot; is the new &quot;think before you speak.&quot; - mark belinsky, #911tweets panel at #sxsw.",google,0
5042,rt @mention :) rt @mention love it. @mention at #sxsw: &quot;apple comes up w/ cool technology no one's ever heard of because they don't go to conferences&quot;,apple,1
5043,rt @mention :) rt @mention quantter is launching an iphone app soon. we're participating to launchrock comp at #sxsw {link},apple,0
5044,rt @mention . @mention double fisting at the keynote #sxsw #apple {link},apple,0
5045,"rt @mention . @mention yes, and you know i was using a little &quot;jazz hands&quot; while i said that! #pushio #ipad #winning #sxsw #sxswi",apple,0
5046,rt @mention ..only 9? #sxsw right-brain #mwrc11 left-brain?? :) rt @mention @mention at #sxsw 9 out of 10 attendees have mac or ipad,apple,1
5047,"rt @mention .@mention &quot;google launched checkins a month ago.&quot; check ins are ok, but check outs are the future. #sxsw #bizzy",google,0
5048,"rt @mention .@mention bahrain govt turned off google earth. as a result, more people learned about it and govt had to turn it back on. #sxsw",google,0
5049,rt @mention .@mention imagines a future where google asks you &quot;why do you want to know that?&quot; when you search. #sxsw #smscifi,google,0
5050,rt @mention .@mention is competing with @mention circles on the socialflow board for most resonant topic here. #sxsw  {link},neither,0
5051,rt @mention .@mention love it. @mention @mention #sxsw: &quot;apple comes up w/ cool technology no one's ever heard of because they don't go 2 conferences&quot; me 2!,apple,1
5052,rt @mention .@mention needs the help of a badass android developer right now for a debugging emergency. know anyone? @mention him. #sxsw,google,0
5053,"rt @mention .@mention of @mention on manufacturing serendipity- &quot;having access to more information makes us more curious, not less&quot; #sxsw",neither,0
5054,"rt @mention .@mention rec: give the bad apple a job in a mtg, such as taking notes. make mtg voluntary =&gt; willing participants. #gamestorming #sxsw",apple,0
5055,"rt @mention .@mention retiring from wine library tv, moving onto daily grape. get the app on yr iphone. #thankyouecon #sxsw",apple,1
5056,rt @mention .@mention reveals average time users spent on nyt's oscars ipad app was 16mins: &quot;that blew my mind&quot; #newsapps #sxsw,apple,0
5057,"rt @mention .@mention would like a data dashboard of what the govt knows about him (like credit score, google data dashboard)  #sxsw",google,0
5058,rt @mention 'google lost its way by caring too much for the business vs. the users' - @mention #psych #sxsw,google,0
5059,rt @mention 'route around traffic' google maps feature is saving their users 2 years in time. every day. #sxsw #holytrafficjams,google,1
5060,rt @mention 'this technology couldn't happen on an iphone' - nokia #pushsnowboarding #sxsw,apple,0
5061,"rt @mention ûï@mention {link} &lt;-- help me forward this doc to all anonymous accounts, techies,&amp; ppl who can help us jam #libya #sxsw",neither,0
5062,"rt @mention ûï@mention &quot;google before you tweet&quot; is the new &quot;think before you speak.&quot; - mark belinsky, #911tweets panel at #sxsw.û",google,1
5063,rt @mention ûï@mention #sxsw beta testing interactive book for ipad app by moonbot studios out of louisiana.  cool app.û,apple,1
5064,rt @mention ûï@mention apple is a great example of a retail store layed out for the future - no 'registers' no 'checkout line'  #sxsw,apple,1
5065,rt @mention ûï@mention apple is opening up a temporary store in downtown austin for #sxsw and the ipad 2 launch&quot; oh yay more traffic.,apple,0
5066,rt @mention ûï@mention get a look at #sxsw's rumored #apple &quot;pop-up&quot; store in austin: {link},apple,0
